nama_instansi,nama_satuan_kerja,tahun_anggaran,cara_pengadaan,metode_pengadaan,jenis_pengadaan,nama_paket,kode_rup,sumber_dana,produk_dalam_negeri,total_nilai,jumlah_paket_realisasi,total_realisasi,persentase_realisasi,status_realisasi
PROVINSI DKI JAKARTA,KELURAHAN JELAMBAR BARU - JAKBAR - 7.01.0.00.0.00.03.0034,2026,Penyedia,E-Purchasing,Barang, Penanganan Bencana,62340120,APBD,Ya,4700000,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,KELURAHAN CIPAYUNG - JAKTIM - 7.01.0.00.0.00.05.0014,2026,Penyedia,E-Purchasing,Barang,Belanja Makanan dan Minuman Aktivitas Lapangan (Penyediaan Makan dan Minum 1 x 24 Jam),63681238,APBD,Ya,4700000,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,KELURAHAN KEBON KACANG - JAKPUS - 7.01.0.00.0.00.01.0007,2026,Penyedia,E-Purchasing,Barang,Pra Musyawarah Kelurahan Pendataan Keluarga Satu Pintu Boncang - Penyelenggaraan Lembaga Kemasyarakatan,63261446,APBD,Ya,4700000,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,PUSKESMAS CILANDAK - 1.02.0.00.0.00.01.0121,2026,Penyedia,E-Purchasing,Barang,Verifikasi STBM (Cilandak Barat),63160544,APBD,Ya,4700000,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,PUSKESMAS CILANDAK - 1.02.0.00.0.00.01.0121,2026,Penyedia,E-Purchasing,Barang,Posyandu Remaja (Pustu Cilandak Barat),63164658,APBD,Ya,4700000,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,KELURAHAN JOGLO - JAKBAR - 7.01.0.00.0.00.03.0014,2026,Penyedia,E-Purchasing,Barang,Penyediaan Makan dan Minum Bencana,61920130,APBD,Ya,4700000,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,PUSKESMAS CEMPAKA PUTIH - 1.02.0.00.0.00.01.0093,2026,Penyedia,E-Purchasing,Barang,Belanja Makanan dan Minuman Rapat Sosialisasi Kemanan Pangan dan kantin sehat untuk sekolah Pengelolaan Pelayanan Kesehatan Lingkungan,63749882,APBD,Ya,4700000,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,PUSKESMAS TAMAN SARI - 1.02.0.00.0.00.01.0111,2026,Penyedia,E-Purchasing,Barang,Belanja Makan Minum Hari Anak Nasional,62849872,APBD,Ya,4700000,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,PUSKESMAS CIRACAS - 1.02.0.00.0.00.01.0123,2026,Penyedia,E-Purchasing,Barang,Belanja Makanan dan Minuman Rapat - Makan (Kajian Kasus RB),63831492,APBD,Ya,4700000,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,PUSKESMAS KRAMAT JATI - 1.02.0.00.0.00.01.0125,2026,Penyedia,E-Purchasing,Barang,Belanja Makanan dan Minuman Rapat (Survey Mawas Diri Bidang Kesehatan dengan Metode FGD di Kelurahan Cililitan),63250805,APBD,Ya,4700000,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,PUSKESMAS MAMPANG PRAPATAN - 1.02.0.00.0.00.01.0116,2026,Penyedia,E-Purchasing,Barang,Belanja Makanan dan Minuman Rapat (Koordinasi Lintas Sektor Terkait Program Penanggulangan TB),63242360,APBD,Ya,4700000,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,KELURAHAN HALIM PERDANA KUSUMA - JAKTIM - 7.01.0.00.0.00.05.0032,2026,Penyedia,E-Purchasing,Barang,Penyediaan Makan dan Minum 1 x 24 Jam Penanganan Bencana,63406805,APBD,Ya,4700000,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,KELURAHAN MERUYA SELATAN - JAKBAR - 7.01.0.00.0.00.03.0012,2026,Penyedia,E-Purchasing,Barang,Penanganan Bencana,61617357,APBD,Ya,4700000,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,KELURAHAN JEMBATAN LIMA - JAKBAR - 7.01.0.00.0.00.03.0051,2026,Penyedia,E-Purchasing,Jasa Lainnya,Penanganan Bencana,63873824,APBD,Ya,4700000,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,KELURAHAN GROGOL SELATAN - JAKSEL - 7.01.0.00.0.00.04.0006,2026,Penyedia,E-Purchasing,Barang,Penanganan Bencana,62888916,APBD,Ya,4700000,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,KELURAHAN CEGER - JAKTIM - 7.01.0.00.0.00.05.0016,2026,Penyedia,E-Purchasing,Barang,Belanja Makanan dan Minuman Aktivitas Lapangan (Penyediaan Makan 1 x 24 Jam),62984099,APBD,Ya,4700000,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,KELURAHAN MALAKA JAYA - JAKTIM - 7.01.0.00.0.00.05.0050,2026,Penyedia,E-Purchasing,Barang,Penyediaan Makan dan Minum 1 x 24 Jam,64025000,APBD,Ya,4700000,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,PUSKESMAS CILANDAK - 1.02.0.00.0.00.01.0121,2026,Penyedia,E-Purchasing,Jasa Lainnya,Peningkatan Wawasan tentang Anemia Remaja Putri (Pustu Pondok Labu),63113297,APBD,Ya,4700000,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,PUSKESMAS KRAMAT JATI - 1.02.0.00.0.00.01.0125,2026,Penyedia,E-Purchasing,Barang,Belanja Makanan dan Minuman Rapat (Musyawarah Masyarakat Desa Diri Bidang Kesehatan dengan Metode FGD di Kelurahan Kramat Jati) ,63569014,APBD,Ya,4700000,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,KELURAHAN TANJUNG DUREN SELATAN - JAKBAR - 7.01.0.00.0.00.03.0036,2026,Penyedia,E-Purchasing,Barang,Belanja Makanan dan Minuman Aktivitas Lapangan Penyediaan Makan dan Minum 1 x 24 Jam Penanganan Bencana ,61952981,APBD,Ya,4700000,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,PUSKESMAS PULO GADUNG - 1.02.0.00.0.00.01.0130,2026,Penyedia,E-Purchasing,Barang,Perawatan Jangka Panjang,67050642,APBD,Ya,4700000,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,KELURAHAN PASAR BARU - JAKPUS - 7.01.0.00.0.00.01.0041,2026,Penyedia,E-Purchasing,Barang,Penyediaan Makan dan Minum 1 x 24 Jam Penanganan Bencana,62930807,APBD,Ya,4700000,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,PUSKESMAS CAKUNG - 1.02.0.00.0.00.01.0131,2026,Penyedia,E-Purchasing,Jasa Lainnya,Belanja Konsumsi MONEV KADER PTM,63913848,APBD,Ya,4700000,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,PUSKESMAS CAKUNG - 1.02.0.00.0.00.01.0131,2026,Penyedia,E-Purchasing,Jasa Lainnya,Belanja Makanan dan Minuman Rapat Peningkatan wawasan kegawatdaruratan neonatal (Pelayanan Kesehatan Bayi Baru Lahir),63794117,APBD,Ya,4700000,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,KELURAHAN CILANGKAP - JAKTIM - 7.01.0.00.0.00.05.0019,2026,Penyedia,E-Purchasing,Barang,Belanja Makanan dan Minuman Rapat Rembuk Stunting,63770203,APBD,Ya,4700000,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,PUSKESMAS KRAMAT JATI - 1.02.0.00.0.00.01.0125,2026,Penyedia,E-Purchasing,Barang,Belanja Makanan dan Minuman Rapat (Kegiatan Pertemuan dan Konseling Kelompok pada Pasien HIV),63138534,APBD,Ya,4700000,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,PUSKESMAS CILANDAK - 1.02.0.00.0.00.01.0121,2026,Penyedia,E-Purchasing,Jasa Lainnya,Peningkatan Wawasan tentang Anemia Remaja Putri (Pustu Lebak Bulus),63113197,APBD,Ya,4700000,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,KELURAHAN KEBON KOSONG - JAKPUS - 7.01.0.00.0.00.01.0036,2026,Penyedia,E-Purchasing,Barang,Penyediaan Makan dan Minum 1 x 24 Jam ,62888537,APBD,Ya,4700000,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,PUSKESMAS MAKASAR - 1.02.0.00.0.00.01.0126,2026,Penyedia,E-Purchasing,Barang,"Belanja Makanan dan Minuman Rapat (Peningkatan Wawasan, Monitoring, dan Evaluasi Kader Kesehatan Jiwa)",63149266,APBD,Ya,4700000,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,KELURAHAN KARTINI - JAKPUS - 7.01.0.00.0.00.01.0043,2026,Penyedia,E-Purchasing,Jasa Lainnya,Fasilitasi Pelaksanaan Kelompok Dasawisma - Belanja Makanan dan Minuman Rapat (Makan),63773812,APBD,Ya,4700000,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,KELURAHAN GAMBIR - JAKPUS - 7.01.0.00.0.00.01.0049,2026,Penyedia,E-Purchasing,Barang,Penyediaan Makan dan Minum 1 x 24 Jam Penanganan Bencana,64941394,APBD,Ya,4700000,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,PUSKESMAS CIPAYUNG - 1.02.0.00.0.00.01.0124,2026,Penyedia,E-Purchasing,Jasa Lainnya, Belanja Makanan dan Minuman Rapat - Evaluasi hasil supervisi layanan kesehatan ibu di jejaring fasyankes ,63343743,APBD,Ya,4700000,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,PUSKESMAS MAKASAR - 1.02.0.00.0.00.01.0126,2026,Penyedia,E-Purchasing,Barang,Belanja Makanan dan Minuman Rapat (Peningkatan Wawasan Pra Krisis pada Lintas sektoral Mengenai Bantuan Hidup Dasar),63228427,APBD,Ya,4700000,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,PUSKESMAS PULO GADUNG - 1.02.0.00.0.00.01.0130,2026,Penyedia,E-Purchasing,Barang,Orientasi Pemberdayaan Lansia,67050831,APBD,Ya,4700000,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,KELURAHAN CIPINANG MELAYU - JAKTIM - 7.01.0.00.0.00.05.0031,2026,Penyedia,E-Purchasing,Barang,Penyediaan Makan dan Minum 1 x 24 Jam,64244916,APBD,Ya,4700000,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,KELURAHAN WIJAYA KUSUMA - JAKBAR - 7.01.0.00.0.00.03.0035,2026,Penyedia,E-Purchasing,Barang,Belanja Makanan dan Minuman Aktivitas Lapangan (Penyediaan Makan dan Minum 1 x 24 Jam),61782533,APBD,Ya,4700000,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,KELURAHAN RAMBUTAN - JAKTIM - 7.01.0.00.0.00.05.0009,2026,Penyedia,E-Purchasing,Barang, Pelaksanaan Rembuk Stunting,62985913,APBD,Ya,4700000,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,PUSKESMAS PULO GADUNG - 1.02.0.00.0.00.01.0130,2026,Penyedia,E-Purchasing,Barang,Penyuluhan Kanker Cerviks dan Kanker Payudara,67050598,APBD,Ya,4700000,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,PUSKESMAS PULO GADUNG - 1.02.0.00.0.00.01.0130,2026,Penyedia,E-Purchasing,Barang,Jambore Kader Tingkat Kecamatan,67050886,APBD,Ya,4700000,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,KELURAHAN KARET KUNINGAN - JAKSEL - 7.01.0.00.0.00.04.0056,2026,Penyedia,E-Purchasing,Barang,Penyediaan Makan dan Minum 1 x 24 Jam,62939276,APBD,Ya,4700000,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,SUKU DINAS KESEHATAN KOTA ADMINISTRASI JAKARTA BARAT - 1.02.0.00.0.00.01.0003,2026,Penyedia,E-Purchasing,Barang,Belanja Makanan dan Minuman Rapat Kegiatan Rapat Koordinasi Sudinkes,62861159,APBD,Ya,4700000,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,PUSKESMAS CILANDAK - 1.02.0.00.0.00.01.0121,2026,Penyedia,E-Purchasing,Jasa Lainnya,Peningkatan Wawasan tentang Anemia Remaja Putri (Pustu Cipete Selatan),63112982,APBD,Ya,4700000,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,PUSKESMAS SENEN - 1.02.0.00.0.00.01.0092,2026,Penyedia,E-Purchasing,Barang, Belanja Makanan dan Minuman Rapat Pengelolaan Pelayanan Kesehatan Orang dengan Risiko Terinfeksi HIV,63537738,APBD,Ya,4700000,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,KELURAHAN JOHAR BARU - JAKPUS - 7.01.0.00.0.00.01.0027,2026,Penyedia,E-Purchasing,Barang,Pelaksanaan Rapat Koordinasi Ketertiban Umum,64480982,APBD,Ya,4700000,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,PUSKESMAS GAMBIR - 1.02.0.00.0.00.01.0097,2026,Penyedia,E-Purchasing,Barang,Belanja Makanan dan Minuman Rapat (Pengelolaan PElayanan Kesehatan Orang dengan Gangguan Jiwa Berat),64682588,APBD,Ya,4700000,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,KELURAHAN CIPAYUNG - JAKTIM - 7.01.0.00.0.00.05.0014,2026,Penyedia,E-Purchasing,Barang,"Belanja Makanan dan Minuman Aktivitas Lapangan (Apel Cipta Bersama Unsur Pemerintah Daerah, TNI/POLRI dan Masyarakat)",63757008,APBD,Ya,4700000,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,PUSKESMAS PULO GADUNG - 1.02.0.00.0.00.01.0130,2026,Penyedia,E-Purchasing,Barang,Sosialisasi ICOPE,67050703,APBD,Ya,4700000,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,PUSKESMAS KELAPA GADING - 1.02.0.00.0.00.01.0102,2026,Penyedia,E-Purchasing,Barang,Pengelolaan Pelayanan Kesehatan Orang dengan Risiko Terinfeksi HIV - Makanan dan Minuman Rapat,65110572,APBD,Ya,4700000,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,PUSKESMAS CILANDAK - 1.02.0.00.0.00.01.0121,2026,Penyedia,E-Purchasing,Jasa Lainnya,Peningkatan Wawasan Kantin Sekolah Sehat Wilayah Kecamatan Cilandak,63151070,APBD,Ya,4700000,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,SUKU DINAS KESEHATAN KOTA ADMINISTRASI JAKARTA SELATAN - 1.02.0.00.0.00.01.0004,2026,Penyedia,E-Purchasing,Barang,Rapat Koordinasi Promkes	,64004111,APBD,Ya,4700000,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,PUSKESMAS TANJUNG PRIOK - 1.02.0.00.0.00.01.0100,2026,Penyedia,E-Purchasing,Barang,Pengadaan Konsumsi Kegiatan Pergerakan Masyarakat dalam Pelaksanaan/Implementasi GERMAS pada Peringatan Hari Kesehatan Nasional (HKN),64235292,BLUD,Ya,4700000,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,KELURAHAN RAWA BARAT - JAKSEL - 7.01.0.00.0.00.04.0051,2026,Penyedia,E-Purchasing,Barang,Musyawarah Kelurahan Pendataan Keluarga Satu Pintu (Makmin),64994771,APBD,Ya,4700000,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,KELURAHAN JEMBATAN BESI - JAKBAR - 7.01.0.00.0.00.03.0049,2026,Penyedia,Pengadaan Langsung,Jasa Lainnya,Penyediaan Jasa Perizinan KDO,63193953,APBD,Ya,4696100,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,KELURAHAN KOJA - JAKUT - 7.01.0.00.0.00.02.0023,2026,Penyedia,E-Purchasing,Barang,Belanja Alat/Bahan untuk Kegiatan Kantor-Alat Tulis Kantor (Penyediaan Alat Tulis Kantor Kesekretariatan LMK),61848858,APBD,Ya,4695936,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,KELURAHAN PADEMANGAN TIMUR - JAKUT - 7.01.0.00.0.00.02.0010,2026,Penyedia,Pengadaan Langsung,Barang,Pelaksanaan Kegiatan PKK Tingkat Kelurahan Lainnya Melalui Dana Alokasi Umum (DAU) - Spanduk dan Baju Jalan Sehat dan Senam Sehat,65241283,APBD,Tidak,4695600,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,"PUSAT PRODUKSI, INSPEKSI DAN SERTIFIKASI HASIL PERIKANAN - 2.09.3.25.3.27.01.0007",2026,Penyedia,Dikecualikan,Barang,Penyediaan Lisensi Video Conference (ZOOM),63069767,APBD,Tidak,4694480,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,SUKU DINAS SUMBER DAYA AIR KOTA ADMINISTRASI JAKARTA UTARA - 1.03.0.00.0.00.02.0002,2026,Penyedia,Pengadaan Langsung,Jasa Lainnya,Pemeliharaan Kamera Udara,67766737,APBD,Ya,4685056,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,SUKU DINAS KEPENDUDUKAN DAN PENCATATAN SIPIL KABUPATEN ADMINISTRASI KEPULAUAN SERIBU - 2.12.0.00.0.00.01.0006,2026,Penyedia,Pengadaan Langsung,Barang,Penjilidan Arsip Register Pencatatan Sipil,64631181,APBD,Ya,4684960,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,KELURAHAN GAMBIR - JAKPUS - 7.01.0.00.0.00.01.0049,2026,Penyedia,E-Purchasing,Barang,Belanja Makanan dan Minuman Rapat Internal LMK,62829597,APBD,Ya,4680000,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,SUKU DINAS LINGKUNGAN HIDUP KOTA ADMINISTRASI JAKARTA BARAT - 2.11.0.00.0.00.01.0003,2026,Penyedia,E-Purchasing,Barang,Belanja Makanan dan Minuman Rapat,63490378,APBD,Ya,4680000,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,BADAN PENDAPATAN DAERAH - 5.02.0.00.0.00.03.0000,2026,Penyedia,E-Purchasing,Barang,Pemasangan Tanda atas Objek Penunggak Pajak Daerah di Wilayah Kecamatan Cilincing,65938126,APBD,Ya,4680000,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,KELURAHAN TEBET BARAT - JAKSEL - 7.01.0.00.0.00.04.0064,2026,Penyedia,E-Purchasing,Barang,0002 Pelaksanaan Rapat Koordinasi PKK - Rapat Koordinasi PKK Eksternal,64270556,APBD,Ya,4680000,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,SUKU DINAS KESEHATAN KOTA ADMINISTRASI JAKARTA SELATAN - 1.02.0.00.0.00.01.0004,2026,Penyedia,E-Purchasing,Barang,Belanja Makanan dan Minuman (Makan dan Snack) Konvensi Mutu Tingkat Sudinkes Jaksel,64161456,APBD,Ya,4680000,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,KELURAHAN TENGAH - JAKTIM - 7.01.0.00.0.00.05.0023,2026,Penyedia,E-Purchasing,Barang,Belanja Penyediaan Snack dan Makan Rapat FKDM,62802790,APBD,Ya,4680000,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,KELURAHAN KALIBARU - JAKUT - 7.01.0.00.0.00.02.0037,2026,Penyedia,E-Purchasing,Barang,Rapat Koordinasi FKDM,63046208,APBD,Ya,4680000,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,PUSKESMAS KEBAYORAN BARU - 1.02.0.00.0.00.01.0118,2026,Penyedia,E-Purchasing,Barang,Belanja Makanan dan Minuman Rapat (Pengelolaan Pelayanan Kesehatan pada Usia Lanjut)   ,63455641,APBD,Ya,4680000,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,KELURAHAN BALE KAMBANG - JAKTIM - 7.01.0.00.0.00.05.0027,2026,Penyedia,E-Purchasing,Barang,"Peningkatan Peran Kelembagaan RT, RW dan LMK",63767371,APBD,Ya,4680000,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,KELURAHAN KARANG ANYAR - JAKPUS - 7.01.0.00.0.00.01.0042,2026,Penyedia,E-Purchasing,Barang,Belanja Makanan dan Minuman Rapat,63718225,APBD,Ya,4680000,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,KELURAHAN GEDONG - JAKTIM - 7.01.0.00.0.00.05.0006,2026,Penyedia,E-Purchasing,Barang,Belanja Makanan dan Minuman Rapat Supervisi Monitoring Evaluasi,63182994,APBD,Ya,4680000,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,KOTA ADMINISTRASI JAKARTA TIMUR - 7.01.0.00.0.00.05.0000,2026,Penyedia,E-Purchasing,Barang,Belanja Makanan dan Minuman Rapat Koordinasi Penanggulangan Kemiskinan di Kota Administrasi Jakarta Timur,63611313,APBD,Ya,4680000,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,PANTI SOSIAL ASUHAN ANAK BALITA TUNAS BANGSA - 1.06.0.00.0.00.01.0006,2026,Penyedia,Dikecualikan,Jasa Lainnya,Penyediaan Jasa Pengolahan Air Limbah,63491070,APBD,Ya,4679808,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,BADAN PENANGGULANGAN BENCANA DAERAH - 1.05.0.00.0.00.03.0000,2026,Penyedia,Pengadaan Langsung,Barang,Penyediaan Sarana Pendukung Layanan Dukungan Psikososial - Belanja Kawat/Faksimili/Internet/TV Berlangganan,63250233,APBD,Ya,4677568,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,KELURAHAN TANJUNG DUREN SELATAN - JAKBAR - 7.01.0.00.0.00.03.0036,2026,Penyedia,Pengadaan Langsung,Jasa Lainnya,"Belanja Pembayaran Pajak, Bea, dan Perizinan Penyediaan jasa perizinan KDO/KDO khusus",61968320,APBD,Ya,4676096,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,KELURAHAN P.PANGGANG - KEP. SERIBU - 7.01.0.00.0.00.06.0002,2026,Penyedia,Dikecualikan,Jasa Lainnya,Belanja Tagihan Air Ruang Interaksi Warga / RPTRA,65080053,APBD,Ya,4676000,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,"DINAS PEMBERDAYAAN, PERLINDUNGAN ANAK DAN PENGENDALIAN PENDUDUK - 2.08.2.14.0.00.01.0000",2026,Penyedia,Pengadaan Langsung,Jasa Lainnya,Belanja Sewa Sofa Pelaksanaan HARGANAS Tingkat Provinsi (Offline),65583017,APBD,Ya,4674880,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,"SUDIN PEMBERDAYAAN, PERLINDUNGAN ANAK DAN PENGENDALIAN PENDUDUK - JAKSEL - 2.08.2.14.0.00.01.0004",2026,Penyedia,Dikecualikan,Jasa Lainnya,Belanja Tagihan Telepon,63338623,APBD,Ya,4672004,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,KELURAHAN KALISARI - JAKTIM - 7.01.0.00.0.00.05.0003,2026,Penyedia,Penunjukan Langsung,Barang,Suku Cadang-Suku Cadang Alat Angkutan,64081242,APBD,Ya,4671968,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,"DINAS KOMUNIKASI, INFORMATIKA DAN STATISTIK - 2.16.2.20.0.00.01.0000",2026,Penyedia,E-Purchasing,Barang,Belanja Soundcard,62777345,APBD,Ya,4668496,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,DINAS PEMUDA DAN OLAHRAGA - 2.19.0.00.0.00.01.0000,2026,Penyedia,E-Purchasing,Barang,Penutup Badan Kegiatan AKPJ,65744173,APBD,Ya,4667712,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,PUSKESMAS KOJA - 1.02.0.00.0.00.01.0101,2026,Penyedia,E-Purchasing,Barang,Penyediaan Rapid Test Malaria,63896317,APBD,Ya,4666368,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,PUSKESMAS JATINEGARA - 1.02.0.00.0.00.01.0127,2026,Penyedia,Dikecualikan,Jasa Lainnya,Biaya Administrasi Bank,63483261,BLUD,Ya,4665000,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,KELURAHAN RAWA BUAYA - JAKBAR - 7.01.0.00.0.00.03.0021,2026,Penyedia,Dikecualikan,Jasa Lainnya,BPJS Ketenagakerjaan RIW (Iuran Jaminan Kecelakaan Ruang Interaksi Warga),62043323,APBD,Ya,4663080,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,UNIT PENGELOLA RUMAH SUSUN VIII - 1.04.0.00.0.00.01.0016,2026,Penyedia,Dikecualikan,Jasa Lainnya,Belanja Iuran Jaminan Kecelakaan Kerja bagi Non ASN (Petugas Pelayanan Umum-Penerima Tamu (Loket/Front Office) ),64679254,APBD,Ya,4663080,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,KELURAHAN ROROTAN - JAKUT - 7.01.0.00.0.00.02.0032,2026,Penyedia,Pengadaan Langsung,Jasa Lainnya,Pembayaran Jaminan  Kecelakaan Kerja BPJS Ketenagakerjaan RPTRA,64296762,APBD,Ya,4663080,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,DINAS PENANAMAN MODAL DAN PELAYANAN TERPADU SATU PINTU - 2.18.0.00.0.00.01.0000,2026,Penyedia,Dikecualikan,Jasa Lainnya,Belanja Iuran Jaminan Kecelakaan Kerja bagi Non ASN Petugas Kebersihan-S2,65179473,APBD,Ya,4663080,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,SUKU DINAS SUMBER DAYA AIR KOTA ADMINISTRASI JAKARTA PUSAT - 1.03.0.00.0.00.02.0001,2026,Penyedia,Dikecualikan,Jasa Lainnya,BPJS Ketenagakerjaan (Jaminan Kematian) untuk Penyediaan Jasa Petugas Montir/Teknisi di Suku Dinas Sumber Daya Air Kota Administrasi Jakarta Pusat,63258372,APBD,Ya,4663008,0.0,0.0,0.0,BELUM TEREALISASI
PROVINSI DKI JAKARTA,DINAS PEMUDA DAN OLAHRAGA - 2.19.0.00.0.00.01.0000,2026,Penyedia,Pengadaan Langsung,Jasa Lainnya,Belanja Iuran Jaminan Kematian bagi Non ASN kegiatan Penyediaan Jasa Kebersihan Kantor,63487140,APBD,Ya,4663008,0.0,0.0,0.0,BELUM TEREALISASI
