nama_instansi,nama_satuan_kerja,tahun_anggaran,cara_pengadaan,metode_pengadaan,jenis_pengadaan,nama_paket,kode_rup,sumber_dana,produk_dalam_negeri,total_nilai
PROVINSI DKI JAKARTA,"SUDIN PEMBERDAYAAN, PERLINDUNGAN ANAK DAN PENGENDALIAN PENDUDUK - JAKUT - 2.08.2.14.0.00.01.0002",2026,Penyedia,Pengadaan Langsung,Jasa Lainnya,Belanja Jasa Penerjemah Bahasa Isyarat Sosialisasi Pencegahan Kekerasan pada Anak pada Lembaga Perlindungan Khusus Anak,64258621,APBD,Ya,2800000
PROVINSI DKI JAKARTA,DINAS KESEHATAN - 1.02.0.00.0.00.01.0000,2026,Swakelola,-,-,Honorarium Penerjemah Bahasa Isyarat Kampanye Kesehatan Telinga,42348058,APBD,-,3136000
PROVINSI DKI JAKARTA,KECAMATAN KEBON JERUK - JAKBAR - 7.01.0.00.0.00.03.0001,2026,Penyedia,Pengadaan Langsung,Jasa Lainnya,Penyediaan Jasa Surat Menyurat,61911261,APBD,Ya,140315786
PROVINSI DKI JAKARTA,SUKU DINAS SOSIAL KOTA ADMINISTRASI JAKARTA TIMUR - 1.06.0.00.0.00.01.0005,2026,Penyedia,Pengadaan Langsung,Jasa Lainnya,Penyediaan Jasa Etoll,63234328,APBD,Ya,40800000
PROVINSI DKI JAKARTA,DINAS BINA MARGA - 1.03.0.00.0.00.01.0000,2026,Penyedia,E-Purchasing,Barang,Pengadaan Alat Tulis Kantor,63413192,APBD,Ya,401226768
PROVINSI DKI JAKARTA,KELURAHAN CAKUNG BARAT - JAKTIM - 7.01.0.00.0.00.05.0075,2026,Penyedia,Dikecualikan,Jasa Lainnya," Iuran Jaminan Kematian bagi Non ASN (Pengelola RPTRA)",63318613,APBD,Ya,4274424
PROVINSI DKI JAKARTA,"PUSAT PENDIDIKAN DAN PELATIHAN PERINSDUSTRIAN, PERDAGANGAN, KOPERASI, USAHA KECIL DAN MENENGAH - 3.31.3.30.2.17.01.0008",2026,Penyedia,E-Purchasing,Barang,Pelatihan Legalitas dan Standarisasi Produk - Belanja Makanan dan Minuman,63955905,APBD,Ya,38668000
PROVINSI DKI JAKARTA,RUMAH SAKIT UMUM DAERAH KEBAYORAN LAMA - 1.02.0.00.0.00.01.0086,2026,Penyedia,Dikecualikan,Jasa Lainnya,Belanja Air,62982706,BLUD,Ya,7576800
PROVINSI DKI JAKARTA,PUSKESMAS CILANDAK - 1.02.0.00.0.00.01.0121,2026,Penyedia,E-Purchasing,Jasa Lainnya,Pengukuran Kebugaran Anak Sekolah (Pustu Cipete Selatan),63146750,APBD,Ya,1080000
PROVINSI DKI JAKARTA,KELURAHAN UTAN KAYU SELATAN - JAKTIM - 7.01.0.00.0.00.05.0055,2026,Penyedia,E-Purchasing,Barang,Pelaksanaan Peningkatan Wawasan Lembaga Kemasyarakatan melalui DAU (Souvenir),64222866,APBD,Ya,51022720
PROVINSI DKI JAKARTA,RUMAH SAKIT UMUM DAERAH CENGKARENG - 1.02.0.00.0.00.01.0059,2026,Penyedia,E-Purchasing,Barang,Belanja Operasional Pengadaan Obat ,64950622,BLUD,Tidak,1898436446
PROVINSI DKI JAKARTA,SUKU DINAS PARIWISATA DAN EKONOMI KREATIF KOTA - JAKBAR - 3.26.0.00.0.00.01.0003,2026,Penyedia,E-Purchasing,Jasa Lainnya,Belanja Sewa Mebel - Pengembangan Ekonomi Kreatif Berbasis Kemitraan,67637754,APBD,Ya,4521216
PROVINSI DKI JAKARTA,PUSKESMAS TANJUNG PRIOK - 1.02.0.00.0.00.01.0100,2026,Penyedia,Pengadaan Langsung,Jasa Lainnya,Pengadaan Honor Narasumber Kegiatan Simulasi Evakuasi Bencana,64080834,BLUD,Ya,1400000
PROVINSI DKI JAKARTA,RUMAH SAKIT UMUM DAERAH TEBET - 1.02.0.00.0.00.01.0074,2026,Penyedia,E-Purchasing,Barang,Belanja Alat Kebersihan dan Bahan Pembersih,67577249,BLUD,Ya,22363500
PROVINSI DKI JAKARTA,UNIT PENGELOLA RUMAH SUSUN II - 1.04.0.00.0.00.01.0010,2026,Penyedia,E-Purchasing,Barang,Belanja Makanan dan Minuman Harian Pegawai,63200130,APBD,Ya,57759072
PROVINSI DKI JAKARTA,RUMAH SAKIT UMUM DAERAH JATI PADANG - 1.02.0.00.0.00.01.0085,2026,Penyedia,Pengadaan Langsung,Barang,"Belanja Barang dan Jasa BLUD (Belanja Pemeliharaan Bangunan Gedung-Bangunan Gedung Tempat Kerja-Bangunan Gedung Kantor) / Seal Outlet gas medis, Seal o ring outlet gas medis",67112455,BLUD,Ya,1259850
PROVINSI DKI JAKARTA,SUKU DINAS LINGKUNGAN HIDUP KOTA ADMINISTRASI JAKARTA SELATAN - 2.11.0.00.0.00.01.0004,2026,Penyedia,E-Purchasing,Jasa Lainnya,Pemeliharan/Perbaikan Alat Berat Hyundai,64695471,APBD,Tidak,451012800
PROVINSI DKI JAKARTA,UNIT PENGELOLA KAWASAN PUSAT PENGEMBANGAN USAHA KECIL DAN MENENGAH SERTA PERMUKIMAN PULOGADUNG - 3.31.3.30.2.17.01.0010,2026,Penyedia,Pengadaan Langsung,Jasa Lainnya,Konsultan Penataan Kearsipan UPK PPUKMP Pulogadung,65411653,BLUD,Ya,25530000
PROVINSI DKI JAKARTA,SATUAN POLISI PAMONG PRAJA KOTA ADMINISTRASI JAKARTA BARAT - 1.05.0.00.0.00.01.0003,2026,Penyedia,E-Purchasing,Barang,Makan kegiatan Penyelenggaraan Penegakan dan Penindakan bagi Pelanggar Peraturan Daerah dan Peraturan Lainnya di Tingkat Kecamatan Taman Sari - Penanganan atas Pelanggaran Peraturan Daerah dan Peraturan Kepala Daerah ,62673102,APBD,Ya,85305000
PROVINSI DKI JAKARTA,SUKU DINAS PEMUDA DAN OLAHRAGA KOTA - JAKPUS - 2.19.0.00.0.00.01.0001,2026,Swakelola,-,-,Honor Pembina/Pendamping Pengiriman DWP Jakarta Pusat,41819189,APBD,-,1000000
PROVINSI DKI JAKARTA,PUSKESMAS PASAR MINGGU - 1.02.0.00.0.00.01.0114,2026,Penyedia,E-Purchasing,Jasa Lainnya,Pem. KDO,63315589,BLUD,Ya,38160424
PROVINSI DKI JAKARTA,KELURAHAN P.UNTUNG JAWA - KEP. SERIBU - 7.01.0.00.0.00.06.0006,2026,Penyedia,Pengadaan Langsung,Barang,Pembayaran Gaji Petugas Kapal Dinas - Iuran Jaminan Kecelakaan Kerja bagi PPPK Paruh Waktu,62238585,APBD,Ya,497052
PROVINSI DKI JAKARTA,SUKU DINAS SUMBER DAYA AIR KOTA ADMINISTRASI JAKARTA BARAT - 1.03.0.00.0.00.02.0003,2026,Penyedia,Dikecualikan,Jasa Lainnya,Belanja Iuran Jaminan Kematian bagi PJLP untuk Operasi dan Pemeliharaan Sistem Drainase - Petugas Informasi dan Teknologi - Call Center,64736738,APBD,Ya,1987080
PROVINSI DKI JAKARTA,UNIT PELAYANAN ADMINISTRASI KEPENDUDUKAN - 2.12.0.00.0.00.01.0008,2026,Penyedia,E-Purchasing,Barang,Penyediaan Makanan dan Minuman Pelayanan di Luar Jam Kerja,63181551,APBD,Ya,12408000
PROVINSI DKI JAKARTA,KELURAHAN KEBON SIRIH - JAKPUS - 7.01.0.00.0.00.01.0014,2026,Penyedia,Dikecualikan,Jasa Lainnya,Belanja Tagihan Air,64135210,APBD,Ya,37749600
PROVINSI DKI JAKARTA,"SUKU DINAS  PERINDUSTRIAN, PERDAGANGAN, KOPERASI, USAHA KECIL DAN MENENGAH KOTA - JAKBAR - 3.31.3.30.2.17.01.0003",2026,Penyedia,E-Purchasing,Barang,Penyediaan Perlengkapan Pendampingan Kewirausahaan UKM di Wilayah Jakarta Barat - Belanja Alat Tulis Kantor,64481262,APBD,Ya,50854384
PROVINSI DKI JAKARTA,PUSKESMAS MAKASAR - 1.02.0.00.0.00.01.0126,2026,Penyedia,E-Purchasing,Barang,Belanja Makanan dan Minuman Rapat (Sosialisasi dan Koordinasi Bulan Imunisasi Anak usia Sekolah (BIAS)),63129951,APBD,Ya,6110000
PROVINSI DKI JAKARTA,PUSKESMAS CILANDAK - 1.02.0.00.0.00.01.0121,2026,Penyedia,E-Purchasing,Barang,Belanja Bahan Laboratorium (Pot Urine) bulan Februari 2026,65037244,BLUD,Ya,11100000
PROVINSI DKI JAKARTA,PUSKESMAS TAMAN SARI - 1.02.0.00.0.00.01.0111,2026,Penyedia,E-Purchasing,Barang,Belanja Makan dan Minum Temu Karya Mutu dan Produktivitas Nasional / (Kegiatan Intervensi - (Makan),67671811,BLUD,Ya,11280000
PROVINSI DKI JAKARTA,KELURAHAN HALIM PERDANA KUSUMA - JAKTIM - 7.01.0.00.0.00.05.0032,2026,Penyedia,Pengadaan Langsung,Jasa Lainnya,Penyediaan jasa pemeliharaan KDO/KDO Khusus,63750390,APBD,Ya,39711477
PROVINSI DKI JAKARTA,PUSKESMAS CILANDAK - 1.02.0.00.0.00.01.0121,2026,Penyedia,E-Purchasing,Barang,Pertemuan Pengguna NAPZA Suntik,63111896,APBD,Ya,940000
PROVINSI DKI JAKARTA,INSPEKTORAT PEMBANTU WILAYAH KOTA - JAKSEL - 6.01.0.00.0.00.01.0004,2026,Penyedia,E-Purchasing,Barang,Penyediaan Peralatan Kantor,63127666,APBD,Ya,159844944
PROVINSI DKI JAKARTA,DINAS PENANAMAN MODAL DAN PELAYANAN TERPADU SATU PINTU - 2.18.0.00.0.00.01.0000,2026,Penyedia,Pengadaan Langsung,Jasa Konsultansi,Belanja Jasa Tenaga Ahli Penyusunan Kajian Pemanfaatan Ruang untuk Perizinan Berusaha dalam Rangka Peningkatan Investasi di Wilayah Kecamatan (19) - P2,66231211,APBD,Ya,75900000
PROVINSI DKI JAKARTA,SUKU BADAN KEPEGAWAIAN KOTA ADMINISTRASI JAKARTA PUSAT - 5.03.0.00.0.00.01.0001,2026,Penyedia,E-Purchasing,Barang,PELAYANAN PENSIUN TERPADU PNS,63236612,APBD,Ya,56810000
PROVINSI DKI JAKARTA,KELURAHAN CENGKARENG BARAT - JAKBAR - 7.01.0.00.0.00.03.0017,2026,Swakelola,-,-,"Sinergitas dengan Kepolisian Negara Republik Indonesia, Tentara Nasional Indonesia dan Instansi Vertikal di Wilayah Kecamatan dan Kelurahan-Pembayaran Honorarium TNI_Polri",41857762,APBD,-,72000000
PROVINSI DKI JAKARTA,SUKU DINAS PEMUDA DAN OLAHRAGA KOTA - JAKTIM - 2.19.0.00.0.00.01.0004,2026,Swakelola,-,-,Belanja Jasa Juri Perlombaan/Pertandingan Kegiatan Seleksi dan Pengiriman Pemuda Pelopor Kota Ke tingkat Provinsi,41806690,APBD,-,11250000
PROVINSI DKI JAKARTA,KELURAHAN KAMAL MUARA - JAKUT - 7.01.0.00.0.00.02.0002,2026,Penyedia,E-Purchasing,Jasa Lainnya,Pelaksanaan Rapat Koordinasi PKK,66006769,APBD,Ya,4950000
PROVINSI DKI JAKARTA,PUSKESMAS CIRACAS - 1.02.0.00.0.00.01.0123,2026,Penyedia,E-Purchasing,Barang,Modal Alat Pendingin,63705156,BLUD,Ya,51072000
PROVINSI DKI JAKARTA,DINAS PARIWISATA DAN EKONOMI KREATIF - 3.26.0.00.0.00.01.0000,2026,Penyedia,E-Purchasing,Jasa Lainnya,Penyelenggaraan Jakarta Water Fountain (Belanja Makanan dan Minuman Aktivitas Lapangan),65457246,APBD,Ya,17016000
PROVINSI DKI JAKARTA,RUMAH SAKIT UMUM DAERAH TEBET - 1.02.0.00.0.00.01.0074,2026,Penyedia,E-Purchasing,Barang,Belanja Obat-Obatan,67202060,BLUD,Ya,33173183
PROVINSI DKI JAKARTA,KELURAHAN TANJUNG PRIOK - JAKUT - 7.01.0.00.0.00.02.0018,2026,Penyedia,E-Purchasing,Barang,Snack kerja bakti Peningkatan Partisipasi Masyarakat,62803784,APBD,Ya,7200000
PROVINSI DKI JAKARTA,SUKU DINAS PERUMAHAN RAKYAT DAN KAWASAN PERMUKIMAN KABUPATEN ADMINISTRASI KEPULAUAN SERIBU - 1.04.0.00.0.00.01.0006,2026,Penyedia,Pengadaan Langsung,Jasa Lainnya,Petugas Pengukuran Tanah - Pengolahan Data Pengukuran Kelas C Tipe A - SDPRKP KS,61744721,APBD,Ya,177120450
PROVINSI DKI JAKARTA,KELURAHAN KALIBARU - JAKUT - 7.01.0.00.0.00.02.0037,2026,Penyedia,E-Purchasing,Barang,Penyediaan Makan dan Minum Musrenbang Kelurahan,62264915,APBD,Ya,10400000
PROVINSI DKI JAKARTA,KOTA ADMINISTRASI JAKARTA TIMUR - 7.01.0.00.0.00.05.0000,2026,Penyedia,E-Purchasing,Jasa Lainnya,Pemeliharaan Chiller Gedung Blok D,63495483,APBD,Ya,787893550
PROVINSI DKI JAKARTA,UNIT PENGELOLA GELANGGANG  JAKARTA UTARA - 2.19.0.00.0.00.01.0013,2026,Penyedia,E-Purchasing,Pekerjaan Konstruksi,Pemeliharaan Rumah Pompa Hydrant Gelanggang Remaja Kecamatan Koja,62888580,APBD,Ya,404185600
PROVINSI DKI JAKARTA,INSPEKTORAT PEMBANTU WILAYAH KOTA - JAKSEL - 6.01.0.00.0.00.01.0004,2026,Swakelola,-,-,Pengawasan Kinerja,41817379,APBD,-,726000000
PROVINSI DKI JAKARTA,KELURAHAN SUNGAI BAMBU - JAKUT - 7.01.0.00.0.00.02.0016,2026,Penyedia,E-Purchasing,Barang,Penyediaan sarana dan prasarana PKK (Penyediaan ATK PKK),63602178,APBD,Ya,7356832
PROVINSI DKI JAKARTA,DINAS PERPUSTAKAAN DAN KEARSIPAN - 2.23.2.24.0.00.01.0000,2026,Swakelola,-,-,Penyediaan Narasumber Kegiatan Wawancara Sejarah Lisan atau Kegiatan Kearsipan Lainnya,42314813,APBD,-,112000000
PROVINSI DKI JAKARTA,SEKRETARIAT KORPRI - 5.03.0.00.0.00.01.0006,2026,Penyedia,E-Purchasing,Jasa Lainnya,Penyediaan Makanan dan Minuman Penyelenggaraan Shalat Idul Fitri,63061328,APBD,Ya,2350000
PROVINSI DKI JAKARTA,KELURAHAN PONDOK RANGGON - JAKTIM - 7.01.0.00.0.00.05.0021,2026,Swakelola,-,-,Pembayaran Honorarium Tim Penggerak PKK tingkat Kelurahan,41927855,APBD,-,192672000
PROVINSI DKI JAKARTA,KECAMATAN CENGKARENG - JAKBAR - 7.01.0.00.0.00.03.0016,2026,Penyedia,E-Purchasing,Barang,Penyediaan Suku Cadang KDO ASK Penyediaan jasa pemeliharaan KDO/KDO Khusus,63977893,APBD,Ya,3603264
PROVINSI DKI JAKARTA,DINAS SUMBER DAYA AIR - 1.03.0.00.0.00.02.0000,2026,Penyedia,E-Purchasing,Jasa Lainnya,"Pengelolaan Ruang Limpah Sungai (RLS) Brigif,  Jakarta Selatan",64843033,APBD,Ya,5721272042
PROVINSI DKI JAKARTA,KELURAHAN PASAR MINGGU - JAKSEL - 7.01.0.00.0.00.04.0015,2026,Penyedia,Pengadaan Langsung,Barang,Penyediaan bahan kerja PPSU untuk penanganan prasarana dan sarana umum tingkat kelurahan melalui Dana Alokasi Umum (DAU),63396822,APBD,Ya,199982608
PROVINSI DKI JAKARTA,RUMAH SAKIT UMUM DAERAH KALIDERES - 1.02.0.00.0.00.01.0072,2026,Penyedia,E-Purchasing,Barang,Belanja Barang dan Jasa BLUD (Belanja Chemical) E-Purchasing PDN,64461973,BLUD,Ya,120526000
PROVINSI DKI JAKARTA,KELURAHAN ANCOL - JAKUT - 7.01.0.00.0.00.02.0008,2026,Penyedia,Pengadaan Langsung,Barang,Penyediaan Spanduk Musrenbang Kelurahan,62953522,APBD,Ya,350605
PROVINSI DKI JAKARTA,KELURAHAN CIDENG - JAKPUS - 7.01.0.00.0.00.01.0047,2026,Swakelola,-,-,Pembayaran Honorarium Tim Penggerak PKK tingkat Kelurahan,41364753,APBD,-,192672000
PROVINSI DKI JAKARTA,SUKU DINAS PENANGGULANGAN KEBAKARAN DAN PENYELAMATAN KOTA  ADMINISTRASI JAKARTA TIMUR - 1.05.0.00.0.00.02.0004,2026,Penyedia,E-Purchasing,Barang,Penyediaan Makan dan Minuman Pegawai (Air Kemasan),63331659,APBD,Ya,29030400
PROVINSI DKI JAKARTA,KELURAHAN ROROTAN - JAKUT - 7.01.0.00.0.00.02.0032,2026,Swakelola,-,-,Pembayaran Biaya Pelaksanaan PSN,42293672,APBD,-,1014000000
PROVINSI DKI JAKARTA,"UNIT PENGELOLA PENGUJIAN, INSPEKSI DAN SERTIFIKASI PRODUK PERINDUSTRIAN, PERDAGANGAN, KOPERASI, USAHA KECIL DAN MENENGAH - 3.31.3.30.2.17.01.0013",2026,Penyedia,E-Purchasing,Jasa Lainnya,Penyelenggaraan Acara Promosi Pengembangan Unit Kerja,67382248,APBD,Ya,98928525
PROVINSI DKI JAKARTA,SUKU DINAS SUMBER DAYA AIR KOTA ADMINISTRASI JAKARTA BARAT - 1.03.0.00.0.00.02.0003,2026,Penyedia,Dikecualikan,Jasa Lainnya,Belanja Iuran Jaminan Kematian bagi PJLP untuk Operasi dan Pemeliharaan Stasiun Pompa Banjir - Petugas Pengukuran Tanah - Pengolahan Data Pengukuran Kelas C,64475028,APBD,Ya,245244
PROVINSI DKI JAKARTA,KELURAHAN PLUIT - JAKUT - 7.01.0.00.0.00.02.0006,2026,Penyedia,Dikecualikan,Jasa Lainnya,Pengadaan BPJS Ketenagakerjaan PPSU Kelurahan Pluit,65044453,APBD,Ya,56306208
PROVINSI DKI JAKARTA,SUKU DINAS PERTAMANAN DAN HUTAN KOTA KOTA  ADMINISTRASI  JAKARTA UTARA - 3.28.0.00.0.00.01.0002,2026,Penyedia,E-Purchasing,Pekerjaan Konstruksi,"Pelaksanaan Penataan RTH Lokasi 1 - JH Median Kolong Tol Jl. Yos Sudarso, Jakarta Utara",67720968,APBD,Ya,6708966387
PROVINSI DKI JAKARTA,PUSKESMAS KEBAYORAN LAMA - 1.02.0.00.0.00.01.0112,2026,Penyedia,E-Purchasing,Barang,Belanja Modal Laptop E-Katalog,63236305,BLUD,Ya,29526000
PROVINSI DKI JAKARTA,SUKU DINAS PEMUDA DAN OLAHRAGA KOTA - JAKSEL - 2.19.0.00.0.00.01.0005,2026,Swakelola,-,-,"Honorarium Narasumber atau Pembahas, Moderator, Pembawa Acara, dan Panitia kegiatan Kejuaraan Olahraga Usia Dini Kota Administrasi Jakarta Selatan",41871569,APBD,-,4500000
PROVINSI DKI JAKARTA,PUSAT RISET DAN INOVASI DAERAH - 5.01.0.00.0.00.01.0007,2026,Penyedia,Pengadaan Langsung,Jasa Konsultansi,Pengadaan Tenaga Ahli Pengolah Data Riset  2 (3.2.2026),65479153,APBD,Ya,61050000
PROVINSI DKI JAKARTA,SUKU DINAS SUMBER DAYA AIR KOTA ADMINISTRASI JAKARTA PUSAT - 1.03.0.00.0.00.02.0001,2026,Penyedia,Pengadaan Langsung,Jasa Lainnya,Service Kendaraan Roda Dua Yamaha untuk Menunjang Kegiatan Penyediaan Jasa Pemeliharaan KDO/KDO Khusus di Wilayah Kota Administrasi Jakarta Pusat,62937108,APBD,Ya,59158915
PROVINSI DKI JAKARTA,KELURAHAN BALE KAMBANG - JAKTIM - 7.01.0.00.0.00.05.0027,2026,Swakelola,-,-,Penyediaan PMT Lansia,42342116,APBD,-,56400000
PROVINSI DKI JAKARTA,SUKU DINAS SUMBER DAYA AIR KOTA ADMINISTRASI JAKARTA SELATAN - 1.03.0.00.0.00.02.0004,2026,Penyedia,Pengadaan Langsung,Jasa Konsultansi,"Konsultan Pengawas Pembangunan Saluran Gg Waru, Gg H.Naiman ",64155266,APBD,Ya,99000000
PROVINSI DKI JAKARTA,"SUKU DINAS KETAHANAN PANGAN, KELAUTAN DAN PERTANIAN KOTA ADMINISTRASI JAKARTA TIMUR - 2.09.3.25.3.27.01.0005",2026,Penyedia,Pengadaan Langsung,Jasa Lainnya,Penyediaan Spanduk untuk Penyelenggaraan Acara Safari Kampanye Gemarikan di Jakarta Timur,67602874,APBD,Ya,804384
PROVINSI DKI JAKARTA,KELURAHAN PENJARINGAN - JAKUT - 7.01.0.00.0.00.02.0005,2026,Penyedia,Dikecualikan,Jasa Lainnya,Pengadaan BPJS TK dan BPJS Kesehatan PPSU Kelurahan Penjaringan,63018196,APBD,Ya,379283220
PROVINSI DKI JAKARTA,KELURAHAN GONDANGDIA - JAKPUS - 7.01.0.00.0.00.01.0013,2026,Penyedia,E-Purchasing,Barang,Pelaksanaan Rapat Koordinasi PKK,61886945,APBD,Ya,5400000
PROVINSI DKI JAKARTA,DINAS BINA MARGA - 1.03.0.00.0.00.01.0000,2026,Penyedia,Seleksi,Jasa Konsultansi,Jasa Konsultansi Pengawasan Pembangunan / Peningkatan Kualitas Pencahayaan Kota Mendukung Penerangan Jalan Umum di Jakarta Timur,66313869,APBD,Ya,389200000
PROVINSI DKI JAKARTA,KELURAHAN KAPUK - JAKBAR - 7.01.0.00.0.00.03.0019,2026,Penyedia,E-Purchasing,Barang,Penyediaan Alat Tulis Kantor,64166596,APBD,Ya,24968384
PROVINSI DKI JAKARTA,DINAS KEPENDUDUKAN DAN PENCATATAN SIPIL - 2.12.0.00.0.00.01.0000,2026,Penyedia,Pengadaan Langsung,Jasa Konsultansi,Belanja Jasa Konsultansi Berorientasi Bidang Kependudukan-Senior Assistant Professional Staff-Peningkatan Peran Serta Masyarakat dalam Pelayanan Adminduk,61921564,APBD,Ya,810810000
PROVINSI DKI JAKARTA,SUKU DINAS LINGKUNGAN HIDUP KOTA ADMINISTRASI JAKARTA SELATAN - 2.11.0.00.0.00.01.0004,2026,Penyedia,E-Purchasing,Barang,Penyediaan Perlengkapan Kerja Petugas Pengolahan dan Penanganan Sampah,64726613,APBD,Ya,227303440
PROVINSI DKI JAKARTA,SEKOLAH MENENGAH KEJURUAN NEGERI 51 JAKARTA - 1.01.0.00.0.00.01.0028,2026,Penyedia,E-Purchasing,Barang,Pengadaan CCTV dan Projector,64888374,APBD,Ya,19988976
PROVINSI DKI JAKARTA,PANTI SOSIAL ASUHAN ANAK PUTRA UTAMA 2 - 1.06.0.00.0.00.01.0008,2026,Penyedia,Pengadaan Langsung,Jasa Lainnya,Pemberian Bimbingan Psikolog bagi WBS PSAA Putra Utama 2,61904280,APBD,Ya,89600000
PROVINSI DKI JAKARTA,KOTA ADMINISTRASI JAKARTA SELATAN - 7.01.0.00.0.00.04.0000,2026,Penyedia,Penunjukan Langsung,Jasa Konsultansi,Belanja Jasa Konsultansi Perencanaan Arsitektur-Jasa Arsitektur Lainnya Perencanaan Penataan Ruangan Kantor Subanpeda Jakarta Selatan,63452825,APBD,Ya,23520000
PROVINSI DKI JAKARTA,RUMAH SAKIT UMUM DAERAH JOHAR BARU - 1.02.0.00.0.00.01.0067,2026,Penyedia,E-Purchasing,Barang,Belanja Penyediaan Bahan Medis Habis Pakai NON TKDN 2026,64510340,BLUD,Tidak,90784843
PROVINSI DKI JAKARTA,SUKU DINAS KEPENDUDUKAN DAN PENCATATAN SIPIL KOTA ADMINISTRASI JAKARTA BARAT - 2.12.0.00.0.00.01.0003,2026,Penyedia,E-Purchasing,Barang,Pengadaan Peralatan Kantor (Komputer),63962355,APBD,Ya,91235760
PROVINSI DKI JAKARTA,KELURAHAN TEBET TIMUR - JAKSEL - 7.01.0.00.0.00.04.0065,2026,Penyedia,E-Purchasing,Barang,Pelaksanaan Kegiatan PKK Tingkat Kelurahan Lainnya,64648060,APBD,Ya,8125000
PROVINSI DKI JAKARTA,SUKU DINAS SUMBER DAYA AIR KABUPATEN ADMINISTRASI KEPULAUAN SERIBU - 1.03.0.00.0.00.02.0006,2026,Penyedia,E-Purchasing,Barang,Pengadaan Genset,66855118,APBD,Ya,123070416
PROVINSI DKI JAKARTA,DINAS SUMBER DAYA AIR - 1.03.0.00.0.00.02.0000,2026,Penyedia,Pengadaan Langsung,Jasa Konsultansi,Pendampingan Implementasi Project Management Office pada Dinas Sumber Daya Air,64741631,APBD,Ya,48262500
PROVINSI DKI JAKARTA,KELURAHAN KALIDERES - JAKBAR - 7.01.0.00.0.00.03.0027,2026,Penyedia,E-Purchasing,Barang,Orientasi Pendataan Keluarga Satu Pintu bagi Kader Dasawisma,63921307,APBD,Ya,17660000
PROVINSI DKI JAKARTA,PANTI SOSIAL BINA REMAJA TARUNA JAYA 1 - 1.06.0.00.0.00.01.0029,2026,Penyedia,E-Purchasing,Barang,Bimbingan Keterampilan Service Handphone - Belanja Bahan-Bahan Lainnya,63961331,APBD,Ya,600992
PROVINSI DKI JAKARTA,KELURAHAN JEMBATAN BESI - JAKBAR - 7.01.0.00.0.00.03.0049,2026,Penyedia,E-Purchasing,Barang,Pengadaan Kursi Kerja Pejabat,63191650,APBD,Ya,17425408
PROVINSI DKI JAKARTA,SUKU DINAS PEMUDA DAN OLAHRAGA KOTA - JAKPUS - 2.19.0.00.0.00.01.0001,2026,Penyedia,E-Purchasing,Jasa Lainnya,001 Belanja Sewa Peralatan Studio Audio,62954441,APBD,Ya,8030400
PROVINSI DKI JAKARTA,KELURAHAN KELAPA DUA - JAKBAR - 7.01.0.00.0.00.03.0004,2026,Penyedia,E-Purchasing,Barang,Penyediaan Peralatan Rumah Tangga,63174991,APBD,Ya,12871152
PROVINSI DKI JAKARTA,PUSAT PELATIHAN DAN PENGEMBANGAN PENDIDIKAN - JAKPUS - 1.01.0.00.0.00.01.0033,2026,Penyedia,E-Purchasing,Barang,Belanja Makanan dan Minuman pada Fasilitas Pelayanan Urusan Pendidikan - Pelatihan Pendidikan Inklusi Tingkat Mahir Bagi Pendidik Jenjang SD,63307309,APBD,Ya,32240000
PROVINSI DKI JAKARTA,SUKU DINAS PENDIDIKAN WILAYAH 2 KOTA - JAKSEL - 1.01.0.00.0.00.01.0008,2026,Penyedia,Pengadaan Langsung,Jasa Lainnya,Hadiah yang Bersifat Perlombaan Seleksi Festival Lomba Seni dan Sastra Siswa Nasional (FLS3N) Jenjang Sekolah Menengah Pertama / Sederajat Tingkat Kota,64833721,APBD,Ya,6000000
PROVINSI DKI JAKARTA,SUKU DINAS PENANGGULANGAN KEBAKARAN DAN PENYELAMATAN KOTA  ADMINISTRASI JAKARTA UTARA - 1.05.0.00.0.00.02.0002,2026,Penyedia,E-Purchasing,Jasa Lainnya,Penyediaan Sewa Mesin Fotocopy,64913722,APBD,Ya,48276480
PROVINSI DKI JAKARTA,"PUSAT HIGIENE PERUSAHAAN, KESELAMATAN DAN KESEHATAN KERJA - 2.07.3.32.3.29.01.0014",2026,Penyedia,E-Purchasing,Jasa Lainnya,Pengisian Ulang Tabung Gas Laboratorium,65471714,APBD,Ya,62963988
PROVINSI DKI JAKARTA,SUKU DINAS KESEHATAN KOTA ADMINISTRASI JAKARTA TIMUR - 1.02.0.00.0.00.01.0005,2026,Penyedia,Dikecualikan,Jasa Lainnya,Penyediaan Jasa Tol/parkir,64386028,APBD,Ya,18900000
PROVINSI DKI JAKARTA,DINAS PARIWISATA DAN EKONOMI KREATIF - 3.26.0.00.0.00.01.0000,2026,Penyedia,E-Purchasing,Jasa Lainnya,Penyelenggaraan Festival Jaya Raya (Belanja Makanan dan Minuman Aktivitas Lapangan),65442523,APBD,Ya,25850000
PROVINSI DKI JAKARTA,UNIT PENGELOLA JAKARTA SMART CITY - 2.16.2.20.0.00.01.0007,2026,Penyedia,Seleksi,Jasa Konsultansi,Pengadaan Tenaga Ahli Finance and Administration Komunikasi dan Pemasaran Maret - Desember 1 #2,62046366,APBD,Ya,101750000
